SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Year Remod/Add,Full Bath,Foundation_PConc,Fireplaces,BsmtFin Type 1_GLQ,Mas Vnr Area,Neighborhood_NridgHt,BsmtFin SF 1
145000,6,848,2.0,848.0,2004,2004,1,True,0,True,205.0,False,662.0
208900,6,1493,2.0,1478.0,1997,1998,2,True,1,True,215.0,False,994.0
185000,6,1838,3.0,1838.0,1997,1998,2,True,0,True,0.0,False,1593.0
214000,7,1536,2.0,1536.0,2002,2003,2,True,0,True,113.0,False,810.0
208500,7,1710,2.0,856.0,2003,2003,2,True,0,True,196.0,False,706.0
186500,7,1445,2.0,1445.0,2004,2004,2,True,0,True,50.0,False,24.0
210000,7,1436,2.0,1436.0,2004,2004,2,True,0,True,266.0,False,946.0
185900,7,1582,2.0,770.0,2004,2004,2,True,0,True,0.0,False,490.0
179900,8,1234,2.0,1234.0,2007,2007,2,True,0,False,0.0,False,0.0
218836,7,1564,3.0,1564.0,2007,2007,2,True,0,True,212.0,False,56.0
193000,7,1361,2.0,1351.0,2007,2007,2,True,0,True,0.0,False,24.0
189000,7,1456,2.0,728.0,2005,2005,2,True,1,True,0.0,False,648.0
149300,6,848,2.0,848.0,2004,2004,1,True,1,True,147.0,False,697.0
141000,6,848,2.0,848.0,2004,2004,1,True,1,True,147.0,False,697.0
149000,6,848,2.0,848.0,2004,2004,1,True,1,True,205.0,False,662.0
144500,6,848,2.0,848.0,2004,2004,1,True,1,True,169.0,False,662.0
85000,5,796,0.0,796.0,1910,1950,1,False,0,False,0.0,False,0.0
145900,5,2200,0.0,1272.0,1900,2003,2,False,0,False,0.0,False,1084.0
123000,5,1092,1.0,1092.0,1966,1966,1,False,0,False,0.0,False,609.0
147500,5,1256,1.0,1256.0,1965,1965,1,False,0,False,0.0,False,830.0
165000,5,1033,2.0,456.0,1976,1976,1,False,0,False,222.0,False,456.0
135000,6,1127,2.0,1127.0,1976,1976,1,False,1,False,84.0,False,1033.0
108000,5,996,0.0,996.0,1940,1969,1,False,1,False,0.0,False,290.0
137500,4,1181,2.0,1138.0,1972,1972,2,False,0,False,0.0,False,920.0
165400,7,1656,2.0,746.0,2003,2004,2,True,1,False,92.0,False,0.0
147000,6,1117,2.0,1029.0,1977,1977,1,False,1,False,0.0,False,368.0
160500,6,1398,2.0,684.0,1976,2001,1,False,1,False,0.0,False,288.0
176000,4,1132,2.0,1132.0,2005,2005,1,True,0,True,0.0,False,1024.0
284700,5,3820,2.0,0.0,1959,1996,3,False,2,False,0.0,False,0.0
160000,10,5642,2.0,6110.0,2008,2008,2,True,3,True,796.0,False,5644.0
148000,6,1072,2.0,547.0,2005,2005,1,True,0,True,80.0,False,459.0
82000,4,1152,0.0,0.0,1955,1955,2,True,0,False,0.0,False,0.0
82000,4,1152,0.0,0.0,1955,1955,2,True,0,False,0.0,False,0.0
118000,4,1440,0.0,1440.0,1955,1955,2,False,0,False,270.0,False,133.0
82500,4,1152,0.0,0.0,1955,1955,2,False,0,False,58.0,False,0.0
91900,4,784,0.0,784.0,1955,1955,1,False,0,False,0.0,False,784.0
120000,5,1053,0.0,585.0,1938,2007,1,True,0,False,0.0,False,0.0
96000,5,1137,0.0,0.0,1947,1993,1,False,0,False,0.0,False,0.0
99000,4,930,1.0,911.0,1953,1953,1,False,0,False,115.0,False,767.0
130500,5,1200,1.0,768.0,1946,1995,1,False,0,False,0.0,False,352.0
135000,4,1470,1.0,941.0,1954,1972,2,True,0,False,0.0,False,0.0
135500,5,1393,1.0,816.0,1955,1955,1,True,0,False,0.0,False,0.0
100000,4,1204,1.0,416.0,1954,1954,1,False,0,False,0.0,False,0.0
108000,4,1292,1.0,949.0,1923,2008,1,True,0,False,0.0,False,224.0
98000,5,864,0.0,864.0,1925,1950,1,False,0,False,0.0,False,468.0
67000,3,864,0.0,864.0,1914,1950,1,False,0,False,0.0,False,41.0
135900,5,1716,0.0,780.0,1912,2000,2,True,0,False,0.0,False,210.0
140000,6,1482,1.0,672.0,1925,1950,2,False,0,False,0.0,False,156.0
179500,5,2192,1.0,720.0,1939,1997,2,True,1,False,0.0,False,378.0
136500,6,1694,2.0,1181.0,1925,1950,2,True,1,False,0.0,False,423.0
168000,7,1424,1.0,1228.0,1921,1950,2,False,1,False,174.0,False,0.0
130000,5,1964,0.0,940.0,1911,1950,1,True,0,False,0.0,False,0.0
189000,5,2601,2.0,612.0,1921,1998,3,False,0,False,0.0,False,0.0
161900,6,1920,2.0,960.0,1930,1950,2,False,2,False,0.0,False,281.0
145000,6,1316,1.0,644.0,1926,1950,1,False,1,False,0.0,False,379.0
191000,6,2555,2.0,588.0,1922,1994,2,False,1,False,0.0,False,0.0
177000,6,1680,1.0,840.0,1915,1976,2,False,0,False,0.0,False,0.0
147500,6,1264,2.0,676.0,1914,1995,1,False,0,False,0.0,False,0.0
91000,6,790,1.0,768.0,1930,1950,1,False,0,False,0.0,False,384.0
231000,8,1512,1.0,798.0,1925,1997,2,True,1,False,0.0,False,406.0
115000,6,1639,1.0,1064.0,1936,1950,1,False,0,False,0.0,False,0.0
138000,6,1603,2.0,784.0,1923,1950,1,False,1,False,0.0,False,0.0
149000,7,1502,1.0,776.0,1931,2000,1,False,1,False,0.0,False,0.0
188700,6,1660,1.0,715.0,1934,1995,1,False,1,False,0.0,False,326.0
198000,5,1938,1.0,942.0,1937,1995,2,False,1,False,0.0,False,606.0
110000,5,1374,1.0,884.0,1938,1950,1,False,0,False,0.0,False,0.0
104000,6,1091,1.0,1091.0,1951,1951,1,True,1,False,88.0,False,500.0
257076,8,1873,2.0,608.0,1935,1950,1,True,2,False,40.0,False,210.0
381000,8,3447,3.0,728.0,1935,1997,3,False,2,False,632.0,False,192.0
311500,7,1954,2.0,798.0,1939,2006,1,False,2,False,312.0,False,341.0
263400,7,2161,2.0,832.0,1950,2000,2,False,2,True,0.0,False,435.0
236500,5,1898,2.0,1898.0,1956,1956,2,True,2,False,0.0,False,1116.0
224000,6,1640,2.0,1296.0,1954,2006,1,False,1,False,72.0,False,728.0
116500,6,1032,2.0,516.0,1980,1980,1,False,1,True,0.0,False,366.0
151000,6,1556,2.0,716.0,1980,1980,2,False,1,False,0.0,False,81.0
126000,6,919,1.0,894.0,1926,1998,1,False,0,False,0.0,False,299.0
120000,6,1090,1.0,720.0,1940,2006,1,False,0,False,0.0,False,0.0
55000,4,796,0.0,796.0,1922,1950,1,False,0,False,0.0,False,0.0
120500,6,816,1.0,816.0,1930,2007,1,False,0,False,0.0,False,538.0
120500,5,778,1.0,740.0,1940,1955,1,False,1,False,0.0,False,403.0
119000,5,1200,0.0,780.0,1930,1950,1,False,0,False,0.0,False,0.0
126000,5,1656,1.0,624.0,1967,1967,1,False,1,False,0.0,False,257.0
99500,5,912,1.0,520.0,1930,1995,1,False,0,False,0.0,False,0.0
165500,5,1955,1.0,1151.0,1958,1958,2,False,0,False,162.0,False,330.0
13100,1,733,2.0,0.0,1952,1952,1,False,0,False,0.0,False,0.0
89000,4,1361,1.0,173.0,1895,1950,1,False,0,False,0.0,False,0.0
40000,4,1317,1.0,649.0,1920,1950,1,False,0,False,0.0,False,0.0
80900,4,1049,1.0,356.0,1910,2000,1,True,0,False,0.0,False,0.0
81000,3,894,3.0,894.0,1935,1950,1,False,0,False,0.0,False,0.0
65000,4,864,1.0,592.0,1920,1950,1,False,0,False,0.0,False,0.0
392500,8,1652,2.0,1600.0,2008,2008,2,True,1,True,186.0,False,1480.0
294464,8,1648,2.0,1596.0,2007,2008,2,True,1,True,186.0,False,1476.0
250000,7,1646,2.0,1594.0,2004,2005,2,True,1,True,174.0,False,1474.0
275000,8,1646,2.0,1594.0,2004,2005,2,True,1,True,174.0,False,1373.0
300000,7,2032,3.0,1840.0,1996,1997,3,True,0,True,668.0,False,700.0
271000,8,1689,3.0,1568.0,2002,2002,2,True,2,True,148.0,False,1218.0
213000,7,1820,3.0,910.0,1996,1997,2,True,1,False,0.0,False,0.0
171000,6,1118,1.0,1096.0,1977,1977,1,False,1,False,0.0,False,522.0
171500,6,1279,2.0,1196.0,1977,1977,2,False,2,False,0.0,False,641.0
100000,5,1872,2.0,0.0,1976,1976,2,False,0,False,0.0,False,0.0
228500,4,1689,2.0,1680.0,1991,1991,2,True,1,False,0.0,False,1383.0
228950,5,1786,2.0,1499.0,1965,1965,2,False,2,False,0.0,False,1249.0
241500,7,1501,2.0,1277.0,1986,1986,2,False,1,True,340.0,False,893.0
287000,8,2898,2.0,1565.0,1976,1976,2,False,1,False,0.0,False,1165.0
294000,8,1537,3.0,1518.0,2006,2007,2,True,0,True,258.0,False,1036.0
293077,8,1646,3.0,1638.0,2007,2008,2,True,1,True,338.0,False,1513.0
264966,8,1780,2.0,920.0,2007,2007,2,True,1,True,0.0,False,770.0
172500,5,1442,2.0,352.0,2006,2007,2,True,0,False,0.0,False,0.0
167500,5,1394,2.0,384.0,2006,2007,2,True,0,False,0.0,False,0.0
218689,7,1612,3.0,796.0,2008,2008,2,True,0,False,60.0,False,0.0
150000,6,1495,2.0,1495.0,1989,1989,2,False,1,False,128.0,False,0.0
184000,6,1651,2.0,1606.0,1986,1986,2,False,1,False,132.0,False,1398.0
180000,6,1256,2.0,1256.0,1986,1986,2,False,1,True,228.0,False,920.0
175000,6,1509,2.0,1461.0,1988,1989,2,False,1,True,219.0,False,783.0
232500,8,1440,2.0,1432.0,2003,2003,2,True,1,True,206.0,False,1029.0
195000,6,1675,2.0,1666.0,1999,2000,2,True,0,True,0.0,False,1223.0
305000,8,2262,3.0,1482.0,2003,2003,2,True,2,True,226.0,False,871.0
298751,8,1728,2.0,1884.0,2007,2007,2,True,1,True,0.0,False,1011.0
370000,8,1964,3.0,1964.0,2005,2006,2,True,1,True,674.0,False,1571.0
209200,7,1344,4.0,1344.0,1997,1998,2,True,0,True,200.0,False,1309.0
206300,7,1344,4.0,1344.0,1997,1998,2,True,0,True,200.0,False,1309.0
146000,5,1092,0.0,1092.0,2007,2008,1,True,0,False,0.0,False,0.0
160500,6,1189,2.0,1189.0,1997,1997,2,True,0,True,197.0,False,864.0
173000,4,1200,3.0,1200.0,1964,1964,1,False,0,False,98.0,False,865.0
124000,5,1040,2.0,1040.0,1975,1975,1,True,0,True,0.0,False,769.0
115000,5,1304,1.0,264.0,1976,1976,1,True,1,False,0.0,False,0.0
129500,5,1475,1.0,550.0,1976,1976,2,True,1,False,0.0,False,318.0
105000,4,988,1.0,526.0,1973,2006,1,False,0,True,0.0,False,501.0
94900,4,988,1.0,462.0,1973,1973,1,False,1,True,0.0,False,437.0
152500,5,1160,1.0,1113.0,1968,1968,1,False,0,False,0.0,False,785.0
98000,6,1092,0.0,546.0,1970,2007,2,False,0,True,0.0,False,358.0
81000,4,630,0.0,630.0,1972,1972,1,False,0,False,0.0,False,495.0
113000,5,988,2.0,988.0,1954,1954,1,False,0,False,0.0,False,0.0
128500,5,816,1.0,816.0,1983,1983,1,False,0,True,0.0,False,534.0
119500,5,923,1.0,876.0,1984,1985,1,False,0,False,0.0,False,658.0
130500,5,816,1.0,816.0,1982,2008,1,False,1,False,0.0,False,641.0
138000,5,816,2.0,816.0,1982,2003,1,True,0,True,0.0,False,816.0
134500,5,845,1.0,845.0,1982,2005,1,False,0,True,0.0,False,638.0
160000,6,1750,1.0,983.0,1940,1985,2,False,0,False,0.0,False,660.0
137500,5,889,2.0,864.0,1984,1984,1,False,0,False,0.0,False,647.0
172000,5,1968,2.0,784.0,1969,1969,2,False,1,False,232.0,False,562.0
103000,5,1836,1.0,686.0,1900,1950,2,False,0,False,0.0,False,0.0
167300,6,1587,2.0,1587.0,1971,1971,2,False,1,False,302.0,False,838.0
167000,7,1277,2.0,1277.0,1970,1970,1,False,1,True,0.0,False,778.0
244000,7,2223,2.0,2223.0,1973,1973,2,False,2,False,1115.0,False,1880.0
268000,8,2217,2.0,2217.0,1970,1970,2,True,1,False,0.0,False,351.0
225000,7,1733,2.0,847.0,2003,2003,2,True,1,False,0.0,False,0.0
168000,6,1572,2.0,806.0,1995,1996,2,True,1,False,0.0,False,0.0
177000,6,1470,2.0,794.0,1997,1997,2,True,0,True,0.0,False,182.0
169000,6,1600,2.0,916.0,1997,1997,2,True,1,False,0.0,False,0.0
161500,6,1384,2.0,384.0,1997,1997,2,True,1,False,0.0,False,0.0
251000,8,1652,2.0,1494.0,2000,2000,2,True,0,True,0.0,False,1196.0
160000,6,1694,2.0,392.0,1994,1994,2,True,1,False,32.0,False,186.0
180000,6,1714,2.0,923.0,1999,2000,2,True,1,False,0.0,False,871.0
178750,7,1553,2.0,691.0,1996,1996,2,True,0,False,0.0,False,414.0
176000,7,1253,2.0,1237.0,1995,1996,2,True,1,False,38.0,False,0.0
204000,6,2299,2.0,938.0,1999,2003,3,True,1,False,0.0,False,0.0
160000,7,1187,2.0,1168.0,1992,1993,2,True,0,False,52.0,False,0.0
160000,7,1472,2.0,384.0,1991,1992,2,True,1,False,76.0,False,0.0
163900,7,1482,2.0,384.0,1992,1992,2,True,1,False,170.0,False,0.0
168000,6,1642,2.0,903.0,1993,1994,2,True,1,False,0.0,False,0.0
154204,6,1128,2.0,1302.0,1964,1964,1,False,1,False,138.0,False,550.0
170000,8,1088,2.0,1074.0,1986,1986,1,False,0,False,0.0,False,0.0
207500,7,2090,2.0,1190.0,1984,1984,2,False,1,True,0.0,False,828.0
182000,8,1179,2.0,1166.0,1988,1988,2,False,0,True,0.0,False,248.0
212000,8,1321,2.0,1312.0,1990,1990,1,True,1,True,0.0,False,926.0
377426,9,1922,3.0,1922.0,2005,2006,2,True,1,True,200.0,False,1249.0
349265,8,2541,3.0,1149.0,2005,2005,3,True,1,True,146.0,False,986.0
155000,5,1424,3.0,1100.0,1969,1990,1,False,0,False,0.0,False,1047.0
319900,9,1612,2.0,1612.0,2006,2006,2,True,1,True,165.0,False,797.0
392000,8,1419,2.0,1419.0,2007,2007,2,True,1,True,0.0,False,945.0
441929,8,2234,2.0,2220.0,2006,2006,1,True,1,True,945.0,False,1558.0
455000,10,2042,3.0,1742.0,2006,2007,2,True,1,True,250.0,False,1152.0
182900,6,1440,2.0,1440.0,1981,1981,2,False,1,False,310.0,False,678.0
174000,6,1284,2.0,1284.0,1984,1984,2,False,0,True,0.0,False,256.0
178000,6,1868,2.0,585.0,1984,2003,3,False,1,False,74.0,False,0.0
176000,7,1479,2.0,725.0,1981,2003,2,False,1,False,306.0,False,321.0
213000,7,1664,2.0,1529.0,1978,1985,2,False,1,True,67.0,False,1328.0
192000,7,1930,2.0,780.0,1979,1979,2,False,1,False,549.0,False,758.0
190000,7,1969,2.0,808.0,1977,1977,2,False,1,False,0.0,False,0.0
195000,6,2030,2.0,848.0,1976,1976,2,False,1,False,298.0,False,156.0
148000,6,1032,2.0,1032.0,1978,1978,2,False,1,False,233.0,False,605.0
151500,6,1177,2.0,1153.0,1984,1984,2,False,0,False,98.0,False,781.0
197000,7,1725,2.0,539.0,1979,1979,2,False,1,True,96.0,False,315.0
192350,6,1353,2.0,1259.0,1979,1999,2,False,1,True,253.0,False,903.0
152000,5,1620,2.0,780.0,1969,1969,2,False,0,False,263.0,False,493.0
170000,6,1220,2.0,1625.0,1971,1971,2,False,1,False,176.0,False,492.0
175000,5,1484,2.0,1484.0,1971,1971,2,False,1,False,0.0,False,998.0
175000,6,1743,2.0,702.0,1968,1968,1,False,1,False,365.0,False,384.0
197900,7,1935,2.0,793.0,1976,1976,2,False,1,False,233.0,False,0.0
174000,7,1324,2.0,1228.0,1976,1976,2,False,1,True,130.0,False,624.0
178900,6,1877,2.0,1084.0,1974,1974,2,False,1,False,0.0,False,931.0
139000,5,1109,1.0,372.0,1971,2005,1,False,0,False,82.0,False,349.0
143250,6,981,2.0,981.0,1971,1971,1,False,0,False,0.0,False,282.0
184000,7,1479,2.0,725.0,1972,2004,1,False,0,False,138.0,False,626.0
155000,5,1422,2.0,925.0,1970,1990,1,False,0,False,0.0,False,566.0
133000,5,914,1.0,914.0,1970,2002,1,False,0,False,32.0,False,81.0
119500,5,950,1.0,950.0,1971,1971,1,False,0,False,0.0,False,412.0
123000,4,872,4.0,858.0,1971,1971,1,False,0,False,0.0,False,0.0
110000,4,858,1.0,858.0,1971,1971,1,False,0,False,0.0,False,322.0
128000,4,914,1.0,914.0,1961,1961,1,False,0,False,0.0,False,314.0
120500,4,864,2.0,864.0,1971,1971,1,True,0,False,0.0,False,616.0
133000,7,767,1.0,723.0,1998,1998,1,True,0,True,182.0,False,584.0
155000,6,1337,2.0,1337.0,2001,2001,2,True,1,False,0.0,False,0.0
177000,6,1337,2.0,1405.0,1997,1998,2,True,1,True,0.0,False,930.0
113500,6,1092,1.0,525.0,1973,1973,1,False,0,False,567.0,False,312.0
113000,6,1218,1.0,672.0,1973,1973,1,False,0,False,285.0,False,356.0
113700,6,1218,1.0,672.0,1973,1973,1,False,0,False,265.0,False,0.0
106000,5,1302,2.0,630.0,1970,1970,2,False,0,False,304.0,False,0.0
122500,5,1365,2.0,765.0,1971,1971,1,False,0,False,376.0,False,471.0
128000,6,958,2.0,1078.0,1976,1976,2,False,1,False,0.0,False,120.0
155000,6,1548,2.0,804.0,1976,1976,2,False,1,False,0.0,False,556.0
142500,7,1055,1.0,1061.0,1978,1978,2,False,0,True,0.0,False,632.0
129250,5,988,1.0,988.0,1966,1966,1,False,0,False,52.0,False,725.0
356000,9,1816,3.0,1790.0,2006,2007,2,True,1,True,378.0,True,1151.0
314813,9,1828,3.0,1822.0,2007,2007,2,True,1,True,452.0,True,48.0
318000,8,1694,3.0,1694.0,2007,2007,2,True,0,False,254.0,True,0.0
322400,8,1694,3.0,1694.0,2006,2007,2,True,1,False,302.0,True,0.0
318000,8,1734,3.0,1734.0,2007,2007,2,True,1,True,328.0,True,1004.0
345474,8,2122,3.0,2108.0,2007,2007,2,True,1,True,0.0,True,1518.0
415298,9,2121,3.0,2121.0,2006,2007,2,True,1,False,315.0,True,0.0
338931,8,2550,3.0,1108.0,2006,2007,2,True,1,False,190.0,True,0.0
450000,10,2046,3.0,1994.0,2005,2006,2,True,2,True,400.0,True,1430.0
280000,7,2172,3.0,1063.0,2006,2006,2,True,1,False,350.0,True,0.0
395000,8,1973,3.0,1935.0,2006,2006,2,True,1,False,375.0,True,0.0
380000,9,2643,3.0,2153.0,2006,2006,2,True,1,False,772.0,True,0.0
250000,8,1634,3.0,1626.0,2006,2006,2,True,1,False,248.0,True,0.0
440000,8,1976,3.0,1976.0,2006,2007,2,True,1,True,304.0,True,1350.0
418000,9,2758,3.0,1704.0,2005,2006,2,True,1,False,365.0,True,0.0
260116,8,2152,2.0,1582.0,2007,2008,2,True,1,False,0.0,True,0.0
317000,8,2473,3.0,1143.0,2004,2005,2,True,1,False,344.0,True,0.0
319500,8,2100,3.0,918.0,2007,2007,2,True,2,True,120.0,True,778.0
325624,8,2161,3.0,1582.0,2007,2007,1,True,1,True,300.0,True,1288.0
372000,9,1802,3.0,1802.0,2006,2006,2,True,1,False,510.0,True,0.0
342000,8,2956,3.0,1706.0,2004,2004,2,True,1,False,502.0,True,0.0
354000,8,2468,3.0,1136.0,2004,2004,2,True,1,True,388.0,True,970.0
350000,8,2385,3.0,1317.0,2003,2003,2,True,1,True,280.0,True,938.0
285000,8,2374,3.0,1181.0,2003,2004,2,True,1,False,340.0,True,0.0
281500,8,1818,3.0,895.0,2007,2007,2,True,1,True,246.0,True,669.0
245700,7,1614,3.0,1614.0,2005,2006,2,True,0,True,210.0,True,1178.0
232698,8,1721,2.0,1721.0,2005,2005,2,True,0,True,210.0,True,119.0
250000,8,1828,3.0,1298.0,2006,2007,2,True,0,False,0.0,True,0.0
194700,6,1362,2.0,1362.0,2005,2006,2,True,1,False,256.0,True,20.0
204000,6,1302,2.0,1302.0,2005,2006,1,True,1,False,182.0,True,866.0
200000,6,1302,2.0,1302.0,2005,2006,1,True,1,False,182.0,True,1030.0
207000,6,1362,2.0,1362.0,2005,2006,2,True,1,False,256.0,True,762.0
209500,8,1554,2.0,1554.0,2006,2006,2,True,1,True,108.0,True,24.0
209500,8,1554,2.0,1554.0,2006,2006,2,True,1,True,108.0,True,24.0
202500,8,1370,2.0,1370.0,2006,2006,2,True,1,True,178.0,True,24.0
280000,9,1577,2.0,1577.0,2005,2005,2,True,1,True,394.0,True,848.0
277500,9,1561,2.0,1561.0,2005,2005,2,True,1,True,246.0,True,1153.0
318061,9,1869,2.0,1869.0,2007,2007,2,True,1,False,362.0,True,0.0
221370,8,1324,2.0,1324.0,2006,2006,2,True,1,True,176.0,True,24.0
200000,7,1405,2.0,1405.0,2003,2003,2,True,1,True,235.0,True,1000.0
181755,6,1496,2.0,768.0,2007,2007,3,False,0,False,0.0,False,0.0
176000,6,1536,2.0,768.0,2005,2006,2,True,1,False,0.0,False,0.0
178900,6,1484,2.0,783.0,2005,2007,2,True,1,False,0.0,False,0.0
168165,7,1458,2.0,608.0,2006,2007,2,True,0,False,44.0,False,0.0
171925,6,1495,2.0,738.0,2006,2006,2,True,1,False,0.0,False,0.0
198444,6,1746,3.0,698.0,2006,2007,2,True,1,False,0.0,False,0.0
203000,6,1326,2.0,1326.0,2005,2005,2,True,0,True,0.0,False,918.0
179540,7,1456,2.0,728.0,2007,2007,2,True,1,False,0.0,False,0.0
176485,7,1302,2.0,1302.0,2007,2007,2,True,0,False,0.0,False,0.0
181134,7,1340,2.0,1340.0,2007,2007,2,True,0,True,0.0,False,24.0
156932,6,1412,2.0,616.0,2006,2007,2,True,1,False,0.0,False,0.0
166000,6,1504,2.0,752.0,2007,2007,2,True,0,False,22.0,False,0.0
177594,7,1456,2.0,728.0,2007,2007,2,True,0,False,16.0,False,0.0
173500,7,1258,2.0,1246.0,2007,2007,2,True,0,False,0.0,False,0.0
172500,7,1258,3.0,1258.0,2006,2007,2,True,1,False,72.0,False,0.0
194201,7,1402,3.0,1258.0,2006,2007,0,True,1,False,72.0,False,0.0
226500,8,1589,3.0,1406.0,2003,2003,2,True,1,True,72.0,False,1084.0
185485,7,1266,2.0,1266.0,2007,2007,2,True,1,False,16.0,False,0.0
259000,7,1530,3.0,1530.0,2004,2004,2,True,1,True,0.0,False,1300.0
188500,7,1119,2.0,835.0,2004,2005,2,True,0,True,0.0,False,779.0
175000,7,1374,2.0,384.0,2004,2004,2,True,1,True,0.0,False,192.0
215000,7,1959,2.0,847.0,2004,2005,2,True,1,False,0.0,False,0.0
206580,7,1525,2.0,1510.0,2006,2006,2,True,1,False,0.0,False,0.0
183500,7,1720,2.0,840.0,2004,2004,2,True,1,False,0.0,False,0.0
165500,7,1394,2.0,384.0,2003,2003,2,True,1,False,0.0,False,0.0
211000,7,1948,2.0,847.0,2003,2003,2,True,1,False,16.0,False,0.0
181000,6,1690,2.0,924.0,2000,2000,2,True,1,False,0.0,False,0.0
219500,7,1995,2.0,854.0,2002,2002,2,True,1,True,0.0,False,574.0
175000,6,1647,2.0,953.0,1999,2000,2,True,1,False,0.0,False,0.0
170000,7,1430,2.0,384.0,2000,2000,2,True,1,False,0.0,False,0.0
162000,7,1320,2.0,660.0,2003,2003,2,True,0,False,0.0,False,0.0
187000,6,1690,2.0,915.0,2000,2000,2,True,1,True,0.0,False,520.0
185000,6,1644,2.0,941.0,1999,2000,2,True,1,False,0.0,False,0.0
384500,8,2551,3.0,1779.0,1997,1998,2,True,2,True,515.0,False,1181.0
248000,8,2285,3.0,969.0,2000,2000,2,True,1,False,72.0,False,0.0
410000,9,3078,3.0,1408.0,1998,1998,2,True,1,True,422.0,False,672.0
322500,8,2582,3.0,1389.0,1998,1999,2,True,1,True,0.0,False,1048.0
252000,7,2385,3.0,1066.0,1998,1998,2,True,1,False,275.0,False,0.0
269790,7,2013,2.0,1117.0,1996,1997,2,True,1,True,0.0,False,862.0
315750,7,2398,3.0,1379.0,1996,1997,2,True,1,True,594.0,False,719.0
290000,7,2520,3.0,1203.0,1995,1995,2,True,1,True,290.0,False,565.0
290000,8,2531,3.0,1318.0,1995,1995,2,True,1,False,513.0,False,56.0
430000,8,3228,2.0,3200.0,1992,1993,3,True,1,True,0.0,False,1231.0
263000,8,2202,2.0,1105.0,1992,1993,2,True,1,True,309.0,False,335.0
330000,8,2538,3.0,1325.0,1996,1997,2,True,1,True,526.0,False,1225.0
213133,7,1369,2.0,1369.0,2007,2007,2,True,0,False,0.0,False,0.0
260261,8,1542,3.0,1542.0,2007,2007,2,True,1,True,164.0,False,1220.0
320000,9,1905,3.0,1905.0,2006,2006,2,True,1,False,302.0,False,0.0
282922,8,1464,3.0,1485.0,2007,2007,2,True,0,True,84.0,False,929.0
215000,8,1534,2.0,1524.0,2006,2006,2,True,1,True,248.0,False,28.0
419005,10,1966,3.0,1966.0,2007,2007,2,True,1,True,754.0,False,1572.0
255000,8,1636,3.0,1623.0,2006,2006,2,True,1,True,208.0,False,63.0
147000,8,1795,3.0,1795.0,2006,2007,2,True,1,False,428.0,False,0.0
235876,7,1528,2.0,1528.0,2007,2007,3,True,1,False,0.0,False,0.0
311872,7,1726,3.0,1726.0,2007,2007,2,True,1,True,205.0,False,1126.0
248328,7,1689,3.0,1689.0,2007,2007,2,True,0,False,0.0,False,0.0
227000,8,1588,3.0,1588.0,2006,2006,2,True,1,False,410.0,False,0.0
260000,8,1538,2.0,1538.0,2005,2005,2,True,0,True,148.0,False,769.0
225000,8,1496,2.0,1496.0,2007,2007,2,True,0,False,140.0,False,0.0
249000,7,1506,2.0,1494.0,2005,2006,2,True,1,True,143.0,False,778.0
307000,8,1694,2.0,1686.0,2004,2005,2,True,1,True,186.0,False,1369.0
250000,7,1977,3.0,982.0,2006,2006,2,True,0,False,0.0,False,0.0
221300,8,1830,3.0,1302.0,2006,2006,2,True,0,False,0.0,False,0.0
208900,8,1338,2.0,1338.0,2007,2007,2,True,0,True,0.0,False,24.0
210400,7,1335,2.0,1335.0,2006,2007,2,True,0,False,0.0,False,0.0
255000,8,1792,2.0,896.0,2007,2007,2,True,0,True,0.0,False,350.0
212109,5,1588,2.0,725.0,2007,2007,3,False,0,False,0.0,False,0.0
270000,8,1959,3.0,1088.0,2006,2006,2,True,1,False,0.0,False,0.0
303477,8,2610,2.0,1184.0,2007,2007,2,True,1,True,0.0,False,64.0
310013,8,1880,3.0,955.0,2007,2007,2,True,1,True,0.0,False,745.0
249700,8,1656,3.0,1656.0,2006,2006,2,True,0,True,0.0,False,24.0
227875,7,1761,2.0,874.0,2007,2007,3,True,0,False,0.0,False,0.0
261329,8,1584,2.0,1574.0,2007,2007,2,True,1,False,0.0,False,0.0
253000,8,1685,3.0,1685.0,2006,2006,2,True,1,False,298.0,False,0.0
265000,6,2443,3.0,1158.0,2004,2004,2,True,1,False,353.0,False,0.0
340000,8,2466,2.0,1580.0,2004,2005,3,True,1,False,0.0,False,0.0
146000,6,1100,0.0,1100.0,2006,2007,1,True,0,False,0.0,False,0.0
147000,7,1143,0.0,1143.0,2006,2006,1,True,0,False,0.0,False,0.0
149000,5,1094,2.0,1094.0,2003,2004,1,True,0,True,126.0,False,729.0
181000,7,1486,2.0,1461.0,2006,2006,2,True,0,False,170.0,False,0.0
201000,6,1721,2.0,928.0,1994,1994,2,True,0,True,105.0,False,814.0
191750,6,1820,2.0,864.0,1993,1997,2,True,0,False,0.0,False,480.0
179000,7,1349,2.0,1349.0,2000,2001,2,True,0,False,108.0,False,0.0
215000,7,1494,2.0,1482.0,1998,1998,2,True,1,True,0.0,False,1443.0
179200,6,1575,2.0,1575.0,1992,1992,2,True,0,True,0.0,False,430.0
128000,6,1266,1.0,630.0,1980,1980,1,False,2,False,0.0,False,0.0
144000,5,884,2.0,840.0,1983,1983,1,False,0,False,0.0,False,747.0
144000,5,2020,2.0,0.0,1977,1977,2,False,2,False,320.0,False,0.0
